time,year,value,gender,age_group,time_unit
21,2015,1402,all,,weekly
21,2016,1244,all,,weekly
21,2017,1392,all,,weekly
21,2018,1131,all,,weekly
21,2019,1301,all,,weekly
21,2020,1883,all,,weekly
21,2021,4167,all,,weekly
22,2015,1099,all,,weekly
22,2016,1201,all,,weekly
22,2017,1427,all,,weekly
22,2018,1262,all,,weekly
22,2019,1308,all,,weekly
22,2020,1996,all,,weekly
22,2021,3285,all,,weekly
23,2015,1068,all,,weekly
23,2016,1072,all,,weekly
23,2017,1222,all,,weekly
23,2018,1267,all,,weekly
23,2019,1442,all,,weekly
23,2020,1963,all,,weekly
23,2021,2214,all,,weekly
24,2015,1107,all,,weekly
24,2016,1160,all,,weekly
24,2017,1177,all,,weekly
24,2018,1210,all,,weekly
24,2019,1599,all,,weekly
24,2020,1888,all,,weekly
24,2021,1806,all,,weekly
25,2015,1103,all,,weekly
25,2016,1048,all,,weekly
25,2017,1068,all,,weekly
25,2018,1189,all,,weekly
25,2019,1519,all,,weekly
25,2020,1784,all,,weekly
25,2021,1524,all,,weekly
26,2015,1109,all,,weekly
26,2016,1059,all,,weekly
26,2017,1108,all,,weekly
26,2018,1074,all,,weekly
26,2019,1247,all,,weekly
26,2020,1657,all,,weekly
26,2021,1277,all,,weekly
27,2015,1116,all,,weekly
27,2016,1091,all,,weekly
27,2017,1199,all,,weekly
27,2018,1180,all,,weekly
27,2019,1116,all,,weekly
27,2020,1504,all,,weekly
27,2021,1216,all,,weekly
28,2015,1033,all,,weekly
28,2016,1170,all,,weekly
28,2017,1139,all,,weekly
28,2018,1085,all,,weekly
28,2019,1168,all,,weekly
28,2020,1487,all,,weekly
28,2021,1152,all,,weekly
29,2015,913,all,,weekly
29,2016,1117,all,,weekly
29,2017,1151,all,,weekly
29,2018,1192,all,,weekly
29,2019,1132,all,,weekly
29,2020,1351,all,,weekly
29,2021,1159,all,,weekly
30,2015,1016,all,,weekly
30,2016,982,all,,weekly
30,2017,1252,all,,weekly
30,2018,1161,all,,weekly
30,2019,1137,all,,weekly
30,2020,1417,all,,weekly
30,2021,1271,all,,weekly
31,2015,974,all,,weekly
31,2016,988,all,,weekly
31,2017,1101,all,,weekly
31,2018,1039,all,,weekly
31,2019,1209,all,,weekly
31,2020,1401,all,,weekly
31,2021,1220,all,,weekly
32,2015,1033,all,,weekly
32,2016,1112,all,,weekly
32,2017,1157,all,,weekly
32,2018,1038,all,,weekly
32,2019,1254,all,,weekly
32,2020,1421,all,,weekly
32,2021,1273,all,,weekly
33,2015,1009,all,,weekly
33,2016,1091,all,,weekly
33,2017,1141,all,,weekly
33,2018,1081,all,,weekly
33,2019,1194,all,,weekly
33,2020,1544,all,,weekly
33,2021,1127,all,,weekly
34,2015,1009,all,,weekly
34,2016,1068,all,,weekly
34,2017,1119,all,,weekly
34,2018,1179,all,,weekly
34,2019,1156,all,,weekly
34,2020,1549,all,,weekly
34,2021,1203,all,,weekly
35,2015,1022,all,,weekly
35,2016,998,all,,weekly
35,2017,1299,all,,weekly
35,2018,1040,all,,weekly
35,2019,1199,all,,weekly
35,2020,1726,all,,weekly
35,2021,1109,all,,weekly
36,2015,1041,all,,weekly
36,2016,1052,all,,weekly
36,2017,1330,all,,weekly
36,2018,1145,all,,weekly
36,2019,1275,all,,weekly
36,2020,1733,all,,weekly
36,2021,1221,all,,weekly
37,2015,1025,all,,weekly
37,2016,1056,all,,weekly
37,2017,1283,all,,weekly
37,2018,1123,all,,weekly
37,2019,1326,all,,weekly
37,2020,1540,all,,weekly
37,2021,1378,all,,weekly
38,2015,1083,all,,weekly
38,2016,1092,all,,weekly
38,2017,1401,all,,weekly
38,2018,1098,all,,weekly
38,2019,1214,all,,weekly
38,2020,1662,all,,weekly
38,2021,1318,all,,weekly
39,2015,1031,all,,weekly
39,2016,1102,all,,weekly
39,2017,1316,all,,weekly
39,2018,1167,all,,weekly
39,2019,1298,all,,weekly
39,2020,1663,all,,weekly
39,2021,1224,all,,weekly
40,2015,968,all,,weekly
40,2016,1081,all,,weekly
40,2017,1317,all,,weekly
40,2018,1088,all,,weekly
40,2019,1305,all,,weekly
40,2020,1618,all,,weekly
40,2021,1278,all,,weekly
41,2015,1103,all,,weekly
41,2016,1046,all,,weekly
41,2017,1277,all,,weekly
41,2018,1228,all,,weekly
41,2019,1407,all,,weekly
41,2020,1626,all,,weekly
41,2021,1222,all,,weekly
42,2015,1152,all,,weekly
42,2016,980,all,,weekly
42,2017,1234,all,,weekly
42,2018,1291,all,,weekly
42,2019,1278,all,,weekly
42,2020,1539,all,,weekly
42,2021,1340,all,,weekly
43,2015,1228,all,,weekly
43,2016,995,all,,weekly
43,2017,1271,all,,weekly
43,2018,1375,all,,weekly
43,2019,1436,all,,weekly
43,2020,1425,all,,weekly
43,2021,1310,all,,weekly
44,2015,1260,all,,weekly
44,2016,1041,all,,weekly
44,2017,1271,all,,weekly
44,2018,1402,all,,weekly
44,2019,1513,all,,weekly
44,2020,1407,all,,weekly
44,2021,1212,all,,weekly
45,2015,1356,all,,weekly
45,2016,1095,all,,weekly
45,2017,1241,all,,weekly
45,2018,1406,all,,weekly
45,2019,1539,all,,weekly
45,2020,1432,all,,weekly
45,2021,1461,all,,weekly
46,2015,1435,all,,weekly
46,2016,1138,all,,weekly
46,2017,1350,all,,weekly
46,2018,1460,all,,weekly
46,2019,1393,all,,weekly
46,2020,1385,all,,weekly
46,2021,1639,all,,weekly
47,2015,1501,all,,weekly
47,2016,1109,all,,weekly
47,2017,1316,all,,weekly
47,2018,1269,all,,weekly
47,2019,1299,all,,weekly
47,2020,1389,all,,weekly
47,2021,1684,all,,weekly
48,2015,1454,all,,weekly
48,2016,1073,all,,weekly
48,2017,1226,all,,weekly
48,2018,1276,all,,weekly
48,2019,1320,all,,weekly
48,2020,1461,all,,weekly
48,2021,1508,all,,weekly
49,2015,1366,all,,weekly
49,2016,1132,all,,weekly
49,2017,1231,all,,weekly
49,2018,1255,all,,weekly
49,2019,1278,all,,weekly
49,2020,1498,all,,weekly
49,2021,1517,all,,weekly
50,2015,1421,all,,weekly
50,2016,1275,all,,weekly
50,2017,1200,all,,weekly
50,2018,1270,all,,weekly
50,2019,1381,all,,weekly
50,2020,1549,all,,weekly
50,2021,1428,all,,weekly
51,2015,1402,all,,weekly
51,2016,1215,all,,weekly
51,2017,1284,all,,weekly
51,2018,1310,all,,weekly
51,2019,1294,all,,weekly
51,2020,1564,all,,weekly
51,2021,1361,all,,weekly
52,2015,1295,all,,weekly
52,2016,1259,all,,weekly
52,2017,1292,all,,weekly
52,2018,1326,all,,weekly
52,2019,1267,all,,weekly
52,2020,1523,all,,weekly
52,2021,1410,all,,weekly
53,2015,211,all,,weekly
53,2016,372,all,,weekly
53,2017,197,all,,weekly
53,2018,184,all,,weekly
53,2019,195,all,,weekly
53,2020,418,all,,weekly
53,2021,168,all,,weekly
1,2015,30,female,0-4,weekly
1,2016,20,female,0-4,weekly
1,2017,13,female,0-4,weekly
1,2018,14,female,0-4,weekly
1,2019,17,female,0-4,weekly
1,2020,23,female,0-4,weekly
1,2021,20,female,0-4,weekly
1,2022,17,female,0-4,weekly
2,2015,32,female,0-4,weekly
2,2016,23,female,0-4,weekly
2,2017,13,female,0-4,weekly
2,2018,23,female,0-4,weekly
2,2019,25,female,0-4,weekly
2,2020,18,female,0-4,weekly
2,2021,18,female,0-4,weekly
2,2022,16,female,0-4,weekly
3,2015,30,female,0-4,weekly
3,2016,24,female,0-4,weekly
3,2017,7,female,0-4,weekly
3,2018,25,female,0-4,weekly
3,2019,19,female,0-4,weekly
3,2020,16,female,0-4,weekly
3,2021,14,female,0-4,weekly
3,2022,8,female,0-4,weekly
4,2015,32,female,0-4,weekly
4,2016,29,female,0-4,weekly
4,2017,14,female,0-4,weekly
4,2018,23,female,0-4,weekly
4,2019,18,female,0-4,weekly
4,2020,17,female,0-4,weekly
4,2021,14,female,0-4,weekly
4,2022,17,female,0-4,weekly
5,2015,21,female,0-4,weekly
5,2016,21,female,0-4,weekly
5,2017,8,female,0-4,weekly
5,2018,17,female,0-4,weekly
5,2019,21,female,0-4,weekly
5,2020,28,female,0-4,weekly
5,2021,9,female,0-4,weekly
5,2022,12,female,0-4,weekly
6,2015,25,female,0-4,weekly
6,2016,17,female,0-4,weekly
6,2017,8,female,0-4,weekly
6,2018,22,female,0-4,weekly
6,2019,18,female,0-4,weekly
6,2020,15,female,0-4,weekly
6,2021,9,female,0-4,weekly
6,2022,26,female,0-4,weekly
7,2015,19,female,0-4,weekly
7,2016,20,female,0-4,weekly
7,2017,10,female,0-4,weekly
7,2018,13,female,0-4,weekly
7,2019,18,female,0-4,weekly
7,2020,26,female,0-4,weekly
7,2021,16,female,0-4,weekly
7,2022,12,female,0-4,weekly
8,2015,17,female,0-4,weekly
8,2016,21,female,0-4,weekly
8,2017,37,female,0-4,weekly
8,2018,19,female,0-4,weekly
8,2019,24,female,0-4,weekly
8,2020,18,female,0-4,weekly
8,2021,10,female,0-4,weekly
8,2022,16,female,0-4,weekly
9,2015,29,female,0-4,weekly
9,2016,19,female,0-4,weekly
9,2017,14,female,0-4,weekly
9,2018,28,female,0-4,weekly
9,2019,23,female,0-4,weekly
9,2020,20,female,0-4,weekly
9,2021,17,female,0-4,weekly
9,2022,14,female,0-4,weekly
10,2015,21,female,0-4,weekly
10,2016,10,female,0-4,weekly
10,2017,22,female,0-4,weekly
10,2018,22,female,0-4,weekly
10,2019,26,female,0-4,weekly
10,2020,16,female,0-4,weekly
10,2021,15,female,0-4,weekly
10,2022,16,female,0-4,weekly
11,2015,22,female,0-4,weekly
11,2016,13,female,0-4,weekly
11,2017,8,female,0-4,weekly
11,2018,20,female,0-4,weekly
11,2019,21,female,0-4,weekly
11,2020,14,female,0-4,weekly
11,2021,16,female,0-4,weekly
11,2022,16,female,0-4,weekly
12,2015,21,female,0-4,weekly
12,2016,7,female,0-4,weekly
12,2017,16,female,0-4,weekly
12,2018,19,female,0-4,weekly
12,2019,24,female,0-4,weekly
12,2020,14,female,0-4,weekly
12,2021,12,female,0-4,weekly
12,2022,15,female,0-4,weekly
13,2015,20,female,0-4,weekly
13,2016,9,female,0-4,weekly
13,2017,16,female,0-4,weekly
13,2018,22,female,0-4,weekly
13,2019,14,female,0-4,weekly
13,2020,14,female,0-4,weekly
13,2021,10,female,0-4,weekly
13,2022,3,female,0-4,weekly
14,2015,15,female,0-4,weekly
14,2016,21,female,0-4,weekly
14,2017,8,female,0-4,weekly
14,2018,26,female,0-4,weekly
14,2019,19,female,0-4,weekly
14,2020,8,female,0-4,weekly
14,2021,10,female,0-4,weekly
14,2022,4,female,0-4,weekly
15,2015,17,female,0-4,weekly
15,2016,18,female,0-4,weekly
15,2017,9,female,0-4,weekly
15,2018,19,female,0-4,weekly
15,2019,15,female,0-4,weekly
15,2020,11,female,0-4,weekly
15,2021,8,female,0-4,weekly
15,2022,0,female,0-4,weekly
16,2015,17,female,0-4,weekly
16,2016,18,female,0-4,weekly
16,2017,16,female,0-4,weekly
16,2018,20,female,0-4,weekly
16,2019,18,female,0-4,weekly
16,2020,13,female,0-4,weekly
16,2021,11,female,0-4,weekly
17,2015,21,female,0-4,weekly
17,2016,8,female,0-4,weekly
17,2017,9,female,0-4,weekly
17,2018,22,female,0-4,weekly
17,2019,17,female,0-4,weekly
17,2020,21,female,0-4,weekly
17,2021,18,female,0-4,weekly
18,2015,10,female,0-4,weekly
18,2016,15,female,0-4,weekly
18,2017,9,female,0-4,weekly
18,2018,21,female,0-4,weekly
18,2019,21,female,0-4,weekly
18,2020,17,female,0-4,weekly
18,2021,16,female,0-4,weekly
19,2015,22,female,0-4,weekly
19,2016,9,female,0-4,weekly
19,2017,8,female,0-4,weekly
19,2018,28,female,0-4,weekly
19,2019,12,female,0-4,weekly
19,2020,13,female,0-4,weekly
19,2021,11,female,0-4,weekly
20,2015,10,female,0-4,weekly
20,2016,11,female,0-4,weekly
20,2017,11,female,0-4,weekly
20,2018,28,female,0-4,weekly
20,2019,19,female,0-4,weekly
20,2020,13,female,0-4,weekly
20,2021,20,female,0-4,weekly
21,2015,9,female,0-4,weekly
21,2016,18,female,0-4,weekly
21,2017,12,female,0-4,weekly
21,2018,17,female,0-4,weekly
21,2019,26,female,0-4,weekly
21,2020,13,female,0-4,weekly
21,2021,13,female,0-4,weekly
22,2015,13,female,0-4,weekly
22,2016,14,female,0-4,weekly
22,2017,11,female,0-4,weekly
22,2018,20,female,0-4,weekly
22,2019,20,female,0-4,weekly
22,2020,15,female,0-4,weekly
22,2021,20,female,0-4,weekly
23,2015,19,female,0-4,weekly
23,2016,11,female,0-4,weekly
23,2017,10,female,0-4,weekly
23,2018,29,female,0-4,weekly
23,2019,27,female,0-4,weekly
23,2020,16,female,0-4,weekly
23,2021,10,female,0-4,weekly
24,2015,10,female,0-4,weekly
24,2016,10,female,0-4,weekly
24,2017,11,female,0-4,weekly
24,2018,33,female,0-4,weekly
24,2019,24,female,0-4,weekly
24,2020,13,female,0-4,weekly
24,2021,14,female,0-4,weekly
25,2015,18,female,0-4,weekly
25,2016,12,female,0-4,weekly
25,2017,12,female,0-4,weekly
25,2018,21,female,0-4,weekly
25,2019,17,female,0-4,weekly
25,2020,17,female,0-4,weekly
25,2021,16,female,0-4,weekly
26,2015,9,female,0-4,weekly
26,2016,10,female,0-4,weekly
26,2017,17,female,0-4,weekly
26,2018,18,female,0-4,weekly
26,2019,17,female,0-4,weekly
26,2020,14,female,0-4,weekly
26,2021,7,female,0-4,weekly
27,2015,5,female,0-4,weekly
27,2016,10,female,0-4,weekly
27,2017,18,female,0-4,weekly
27,2018,23,female,0-4,weekly
27,2019,16,female,0-4,weekly
27,2020,9,female,0-4,weekly
27,2021,19,female,0-4,weekly
28,2015,10,female,0-4,weekly
28,2016,13,female,0-4,weekly
28,2017,11,female,0-4,weekly
28,2018,14,female,0-4,weekly
28,2019,22,female,0-4,weekly
28,2020,20,female,0-4,weekly
28,2021,14,female,0-4,weekly
29,2015,8,female,0-4,weekly
29,2016,8,female,0-4,weekly
29,2017,17,female,0-4,weekly
29,2018,20,female,0-4,weekly
29,2019,21,female,0-4,weekly
29,2020,17,female,0-4,weekly
29,2021,18,female,0-4,weekly
30,2015,11,female,0-4,weekly
30,2016,10,female,0-4,weekly
30,2017,27,female,0-4,weekly
30,2018,17,female,0-4,weekly
30,2019,17,female,0-4,weekly
30,2020,16,female,0-4,weekly
30,2021,17,female,0-4,weekly
31,2015,15,female,0-4,weekly
31,2016,5,female,0-4,weekly
31,2017,20,female,0-4,weekly
31,2018,20,female,0-4,weekly
31,2019,29,female,0-4,weekly
31,2020,17,female,0-4,weekly
31,2021,16,female,0-4,weekly
32,2015,14,female,0-4,weekly
32,2016,11,female,0-4,weekly
32,2017,24,female,0-4,weekly
32,2018,29,female,0-4,weekly
32,2019,23,female,0-4,weekly
32,2020,14,female,0-4,weekly
32,2021,23,female,0-4,weekly
33,2015,16,female,0-4,weekly
33,2016,14,female,0-4,weekly
33,2017,23,female,0-4,weekly
33,2018,18,female,0-4,weekly
33,2019,19,female,0-4,weekly
33,2020,14,female,0-4,weekly
33,2021,19,female,0-4,weekly
34,2015,19,female,0-4,weekly
34,2016,14,female,0-4,weekly
34,2017,24,female,0-4,weekly
34,2018,19,female,0-4,weekly
34,2019,25,female,0-4,weekly
34,2020,21,female,0-4,weekly
34,2021,30,female,0-4,weekly
35,2015,13,female,0-4,weekly
35,2016,10,female,0-4,weekly
35,2017,21,female,0-4,weekly
35,2018,21,female,0-4,weekly
35,2019,26,female,0-4,weekly
35,2020,23,female,0-4,weekly
35,2021,19,female,0-4,weekly
36,2015,15,female,0-4,weekly
36,2016,12,female,0-4,weekly
36,2017,22,female,0-4,weekly
36,2018,22,female,0-4,weekly
36,2019,15,female,0-4,weekly
36,2020,26,female,0-4,weekly
36,2021,19,female,0-4,weekly
37,2015,18,female,0-4,weekly
37,2016,13,female,0-4,weekly
37,2017,22,female,0-4,weekly
37,2018,32,female,0-4,weekly
37,2019,21,female,0-4,weekly
37,2020,13,female,0-4,weekly
37,2021,22,female,0-4,weekly
38,2015,17,female,0-4,weekly
38,2016,11,female,0-4,weekly
38,2017,23,female,0-4,weekly
38,2018,26,female,0-4,weekly
38,2019,29,female,0-4,weekly
38,2020,18,female,0-4,weekly
38,2021,14,female,0-4,weekly
39,2015,15,female,0-4,weekly
39,2016,16,female,0-4,weekly
39,2017,28,female,0-4,weekly
39,2018,21,female,0-4,weekly
39,2019,24,female,0-4,weekly
39,2020,17,female,0-4,weekly
39,2021,27,female,0-4,weekly
40,2015,12,female,0-4,weekly
40,2016,18,female,0-4,weekly
40,2017,20,female,0-4,weekly
40,2018,27,female,0-4,weekly
40,2019,36,female,0-4,weekly
40,2020,13,female,0-4,weekly
40,2021,30,female,0-4,weekly
41,2015,17,female,0-4,weekly
41,2016,8,female,0-4,weekly
41,2017,19,female,0-4,weekly
41,2018,19,female,0-4,weekly
41,2019,27,female,0-4,weekly
41,2020,19,female,0-4,weekly
41,2021,21,female,0-4,weekly
42,2015,20,female,0-4,weekly
42,2016,9,female,0-4,weekly
42,2017,24,female,0-4,weekly
42,2018,14,female,0-4,weekly
42,2019,23,female,0-4,weekly
42,2020,17,female,0-4,weekly
42,2021,29,female,0-4,weekly
43,2015,25,female,0-4,weekly
43,2016,12,female,0-4,weekly
43,2017,22,female,0-4,weekly
43,2018,25,female,0-4,weekly
43,2019,27,female,0-4,weekly
43,2020,12,female,0-4,weekly
43,2021,19,female,0-4,weekly
44,2015,25,female,0-4,weekly
44,2016,14,female,0-4,weekly
44,2017,24,female,0-4,weekly
44,2018,24,female,0-4,weekly
44,2019,22,female,0-4,weekly
44,2020,18,female,0-4,weekly
44,2021,20,female,0-4,weekly
45,2015,27,female,0-4,weekly
45,2016,11,female,0-4,weekly
45,2017,19,female,0-4,weekly
45,2018,27,female,0-4,weekly
45,2019,27,female,0-4,weekly
45,2020,18,female,0-4,weekly
45,2021,31,female,0-4,weekly
46,2015,12,female,0-4,weekly
46,2016,2,female,0-4,weekly
46,2017,16,female,0-4,weekly
46,2018,23,female,0-4,weekly
46,2019,22,female,0-4,weekly
46,2020,18,female,0-4,weekly
46,2021,17,female,0-4,weekly
47,2015,21,female,0-4,weekly
47,2016,12,female,0-4,weekly
47,2017,19,female,0-4,weekly
47,2018,14,female,0-4,weekly
47,2019,10,female,0-4,weekly
47,2020,14,female,0-4,weekly
47,2021,21,female,0-4,weekly
48,2015,23,female,0-4,weekly
48,2016,12,female,0-4,weekly
48,2017,20,female,0-4,weekly
48,2018,16,female,0-4,weekly
48,2019,19,female,0-4,weekly
48,2020,17,female,0-4,weekly
48,2021,22,female,0-4,weekly
49,2015,20,female,0-4,weekly
49,2016,15,female,0-4,weekly
49,2017,17,female,0-4,weekly
49,2018,19,female,0-4,weekly
49,2019,28,female,0-4,weekly
49,2020,19,female,0-4,weekly
49,2021,19,female,0-4,weekly
50,2015,18,female,0-4,weekly
50,2016,12,female,0-4,weekly
50,2017,17,female,0-4,weekly
50,2018,27,female,0-4,weekly
50,2019,18,female,0-4,weekly
50,2020,14,female,0-4,weekly
50,2021,16,female,0-4,weekly
51,2015,24,female,0-4,weekly
51,2016,3,female,0-4,weekly
51,2017,17,female,0-4,weekly
51,2018,23,female,0-4,weekly
51,2019,19,female,0-4,weekly
51,2020,23,female,0-4,weekly
51,2021,19,female,0-4,weekly
52,2015,19,female,0-4,weekly
52,2016,17,female,0-4,weekly
52,2017,17,female,0-4,weekly
52,2018,19,female,0-4,weekly
52,2019,18,female,0-4,weekly
52,2020,19,female,0-4,weekly
52,2021,11,female,0-4,weekly
53,2015,2,female,0-4,weekly
53,2016,2,female,0-4,weekly
53,2017,4,female,0-4,weekly
53,2018,4,female,0-4,weekly
53,2019,1,female,0-4,weekly
53,2020,0,female,0-4,weekly
53,2021,4,female,0-4,weekly
1,2015,3,female, 5-9,weekly
1,2016,5,female, 5-9,weekly
1,2017,2,female, 5-9,weekly
1,2018,6,female, 5-9,weekly
1,2019,4,female, 5-9,weekly
1,2020,2,female, 5-9,weekly
1,2021,1,female, 5-9,weekly
1,2022,2,female, 5-9,weekly
2,2015,2,female, 5-9,weekly
2,2016,8,female, 5-9,weekly
2,2017,0,female, 5-9,weekly
2,2018,2,female, 5-9,weekly
2,2019,4,female, 5-9,weekly
2,2020,0,female, 5-9,weekly
2,2021,2,female, 5-9,weekly
2,2022,3,female, 5-9,weekly
3,2015,2,female, 5-9,weekly
3,2016,3,female, 5-9,weekly
3,2017,2,female, 5-9,weekly
3,2018,2,female, 5-9,weekly
3,2019,1,female, 5-9,weekly
3,2020,0,female, 5-9,weekly
3,2021,2,female, 5-9,weekly
3,2022,1,female, 5-9,weekly
4,2015,2,female, 5-9,weekly
4,2016,3,female, 5-9,weekly
4,2017,2,female, 5-9,weekly
4,2018,2,female, 5-9,weekly
4,2019,1,female, 5-9,weekly
4,2020,2,female, 5-9,weekly
4,2021,4,female, 5-9,weekly
4,2022,6,female, 5-9,weekly
5,2015,1,female, 5-9,weekly
5,2016,1,female, 5-9,weekly
5,2017,2,female, 5-9,weekly
5,2018,3,female, 5-9,weekly
5,2019,1,female, 5-9,weekly
5,2020,1,female, 5-9,weekly
5,2021,2,female, 5-9,weekly
5,2022,2,female, 5-9,weekly
6,2015,1,female, 5-9,weekly
6,2016,6,female, 5-9,weekly
6,2017,5,female, 5-9,weekly
6,2018,3,female, 5-9,weekly
6,2019,2,female, 5-9,weekly
6,2020,3,female, 5-9,weekly
6,2021,1,female, 5-9,weekly
6,2022,2,female, 5-9,weekly
7,2015,7,female, 5-9,weekly
7,2016,1,female, 5-9,weekly
7,2017,2,female, 5-9,weekly
7,2018,8,female, 5-9,weekly
7,2019,6,female, 5-9,weekly
7,2020,3,female, 5-9,weekly
7,2021,3,female, 5-9,weekly
7,2022,0,female, 5-9,weekly
8,2015,3,female, 5-9,weekly
8,2016,1,female, 5-9,weekly
8,2017,2,female, 5-9,weekly
8,2018,4,female, 5-9,weekly
8,2019,5,female, 5-9,weekly
8,2020,3,female, 5-9,weekly
8,2021,3,female, 5-9,weekly
8,2022,1,female, 5-9,weekly
9,2015,2,female, 5-9,weekly
9,2016,5,female, 5-9,weekly
9,2017,5,female, 5-9,weekly
9,2018,2,female, 5-9,weekly
9,2019,5,female, 5-9,weekly
9,2020,1,female, 5-9,weekly
9,2021,4,female, 5-9,weekly
9,2022,2,female, 5-9,weekly
10,2015,2,female, 5-9,weekly
10,2016,2,female, 5-9,weekly
10,2017,6,female, 5-9,weekly
